n_variants_present,n_agree,agreement_rate,best_candidate,variant_translations,above_threshold,term_source,language_code,language_name,language_family,service,is_baseline
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,oc,Occitan,Romance,Wikipedia,True
5,5,1.0,Umanitats numericas,"{'minimal': 'Umanitats numericas', 'comparative': 'Umanitats numericas', 'expert_persona': 'Umanitats numericas', 'contextual': 'Umanitats numericas', 'native_rationale': 'Umanitats numericas'}",True,Digital Humanities,oc,Occitan,Romance,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,oc,Occitan,Romance,EasyNMT,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,oc,Occitan,Romance,Lingvanex,True
5,2,0.4,umanitats digitalas,"{'minimal': 'umanitats digitalas', 'comparative': 'Umanitats digitalas', 'expert_persona': 'Umanitats Digitalas', 'contextual': 'umanitats digitalas', 'native_rationale': 'Sciéncias Umànas Digitalas'}",False,Digital Humanities,oc,Occitan,Romance,OpenAI,False
5,3,0.6,Umanitats Numericas,"{'minimal': 'Umanitats Numericas', 'comparative': 'Umanitats numericas', 'expert_persona': 'Umanitats Numericas', 'contextual': 'Humanitats Numericas', 'native_rationale': 'Umanitats Numericas'}",False,Digital Humanities,oc,Occitan,Romance,Claude,False
5,4,0.8,Umanitats Numericas,"{'minimal': 'Umanitats Numericas', 'comparative': 'Umanitats Digitalas', 'expert_persona': 'Umanitats Numericas', 'contextual': 'Umanitats Numericas', 'native_rationale': 'Umanitats Numericas'}",True,Digital Humanities,oc,Occitan,Romance,Gemini,False
1,1,1.0,Umanitats digitalas,{'comparative': 'Umanitats digitalas'},True,Digital Humanities,oc,Occitan,Romance,First Ollama,False
5,1,0.2,Umans digitals,"{'minimal': 'Umans digitals', 'comparative': 'Umanitats digitalas', 'expert_persona': 'Umans Digitalas', 'contextual': 'Umanisme digital', 'native_rationale': 'Umanitats Digitals'}",False,Digital Humanities,oc,Occitan,Romance,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,oj,"Ojibwe, Ojibwa",Indigenous Americas,Wikipedia,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,oj,"Ojibwe, Ojibwa",Indigenous Americas,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,oj,"Ojibwe, Ojibwa",Indigenous Americas,EasyNMT,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,oj,"Ojibwe, Ojibwa",Indigenous Americas,Lingvanex,True
5,1,0.2,Dizitalaani Aadzokewin,"{'minimal': 'Dizitalaani Aadzokewin', 'comparative': 'Dibaajimowin Akiwenzii E-giiwewag', 'expert_persona': 'E-naagamoying Akiwenziwin', 'contextual': 'Mazinaatesijiganikewin Enigokewaad', 'native_rationale': 'mazinaakizigan anishinaabemowin'}",False,Digital Humanities,oj,"Ojibwe, Ojibwa",Indigenous Americas,OpenAI,False
5,1,0.2,Mazinaabikiwebininaan Gikendaasowin,"{'minimal': 'Mazinaabikiwebininaan Gikendaasowin', 'comparative': ""Mazina'igan-Dibaajimowin"", 'expert_persona': ""Dibaajimowinan Gikendaasowin Eta-mizinibii'igemagak"", 'contextual': ""Dibishkoo-mazina'igan ezhichigaademagak gikendaasowin"", 'native_rationale': 'Ezhi-dibaajimoyangiban Maajiidoonig'}",False,Digital Humanities,oj,"Ojibwe, Ojibwa",Indigenous Americas,Claude,False
5,1,0.2,Mazina'igan Gikinoo'amaadiwin,"{'minimal': ""Mazina'igan Gikinoo'amaadiwin"", 'comparative': ""Mazina'igan-Gikendaasowin"", 'expert_persona': ""Mazina'iganan Gikino'amaadiwinan"", 'contextual': ""Mazina'iganan Gaa-wiijii'igewaad Gaa-izhiwebak Akina Gaa-izhiwebak"", 'native_rationale': ""Gidakiiminaanig Gikinoo'amaadiwinan""}",False,Digital Humanities,oj,"Ojibwe, Ojibwa",Indigenous Americas,Gemini,False
1,1,1.0,Dakota Iyotiwewin Gichi-Akiwenzika,{'comparative': 'Dakota Iyotiwewin Gichi-Akiwenzika'},True,Digital Humanities,oj,"Ojibwe, Ojibwa",Indigenous Americas,First Ollama,False
5,1,0.2,ҷהװרל גת׶ׁכים,"{'minimal': 'ҷהװרל גת\u05f6ׁכים', 'comparative': 'Dakota Iyotiwewin Gichi-Akiwenzika', 'expert_persona': 'Wigamig Anishinaabe Wiikwensogamaag', 'contextual': ""Gikinoo'amaagookwe Waadiziinh"", 'native_rationale': 'Mishinamadizijig Iganiizhoo-bebin'}",False,Digital Humanities,oj,"Ojibwe, Ojibwa",Indigenous Americas,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,om,Oromo,Afro-Asiatic,Wikipedia,True
5,5,1.0,Saayinsii Namoomaa Dijiitaalaa,"{'minimal': 'Saayinsii Namoomaa Dijiitaalaa', 'comparative': 'Saayinsii Namoomaa Dijiitaalaa', 'expert_persona': 'Saayinsii Namoomaa Dijiitaalaa', 'contextual': 'Saayinsii Namoomaa Dijiitaalaa', 'native_rationale': 'Saayinsii Namoomaa Dijiitaalaa'}",True,Digital Humanities,om,Oromo,Afro-Asiatic,Google Translate,True
5,5,1.0,WANTA IRRATTI HUNDAAʼE,"{'minimal': 'WANTA IRRATTI HUNDAAʼE', 'comparative': 'WANTA IRRATTI HUNDAAʼE', 'expert_persona': 'WANTA IRRATTI HUNDAAʼE', 'contextual': 'WANTA IRRATTI HUNDAAʼE', 'native_rationale': 'WANTA IRRATTI HUNDAAʼE'}",True,Digital Humanities,om,Oromo,Afro-Asiatic,EasyNMT,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,om,Oromo,Afro-Asiatic,Lingvanex,True
5,1,0.2,Namooma Dijitaalaa,"{'minimal': 'Namooma Dijitaalaa', 'comparative': 'Saayinsii Namummaa Dijitaalaa', 'expert_persona': 'Akaakuu Saayinsii Dijitaalaa', 'contextual': 'Duudhaalee Dijitaalaa Gaaʼilaatti', 'native_rationale': 'Sayinsiwwan Dijitaalaa'}",False,Digital Humanities,om,Oromo,Afro-Asiatic,OpenAI,False
5,1,0.2,Dijiitaalii Humanitii,"{'minimal': 'Dijiitaalii Humanitii', 'comparative': 'Barnoota Dhaalaa Namummaa Dijitaalaa', 'expert_persona': 'Humanistii Dijitaalaa', 'contextual': 'Barnoota Namoomaa Dijitaalaa', 'native_rationale': 'Saaynsiiwwan Dhaadhessummaa Dijitaalaa'}",False,Digital Humanities,om,Oromo,Afro-Asiatic,Claude,False
5,3,0.6,Saayinsii Hawaasummaa Dijitaalaa,"{'minimal': 'Saayinsii Hawaasummaa Dijitaalaa', 'comparative': 'Saayinsii Namoomaa Dijitaalaa', 'expert_persona': 'Saayinsii Namaa Dijitaalaa', 'contextual': 'Saayinsii Hawaasummaa Dijitaalaa', 'native_rationale': 'Saayinsii Hawaasummaa Dijitaalaa'}",False,Digital Humanities,om,Oromo,Afro-Asiatic,Gemini,False
1,1,1.0,Dijiitaalaa Namoomaa Saayinsi,{'comparative': 'Dijiitaalaa Namoomaa Saayinsi'},True,Digital Humanities,om,Oromo,Afro-Asiatic,First Ollama,False
5,1,0.2,Gadaa Ibareessa Gudista,"{'minimal': 'Gadaa Ibareessa Gudista', 'comparative': 'Dijiitaalaa Namoomaa Saayinsi', 'expert_persona': 'Dagmama Dhibbina', 'contextual': 'Kaartaa Aadaa', 'native_rationale': 'Dagmama Aadaan Badiiyaa'}",False,Digital Humanities,om,Oromo,Afro-Asiatic,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,or,Oriya,Indo-Iranian,Wikipedia,True
5,5,1.0,ଡିଜିଟାଲ୍ ମାନବିକତା,"{'minimal': 'ଡିଜିଟାଲ୍ ମାନବିକତା', 'comparative': 'ଡିଜିଟାଲ୍ ମାନବିକତା', 'expert_persona': 'ଡିଜିଟାଲ୍ ମାନବିକତା', 'contextual': 'ଡିଜିଟାଲ୍ ମାନବିକତା', 'native_rationale': 'ଡିଜିଟାଲ୍ ମାନବିକତା'}",True,Digital Humanities,or,Oriya,Indo-Iranian,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,or,Oriya,Indo-Iranian,EasyNMT,True
5,5,1.0,ଡିଜିଟାଲ୍ ମାନବିକତା,"{'minimal': 'ଡିଜିଟାଲ୍ ମାନବିକତା', 'comparative': 'ଡିଜିଟାଲ୍ ମାନବିକତା', 'expert_persona': 'ଡିଜିଟାଲ୍ ମାନବିକତା', 'contextual': 'ଡିଜିଟାଲ୍ ମାନବିକତା', 'native_rationale': 'ଡିଜିଟାଲ୍ ମାନବିକତା'}",True,Digital Humanities,or,Oriya,Indo-Iranian,Lingvanex,True
5,2,0.4,ଡିଜିଟାଲ୍ ହ୍ୟୁମାନିଟିଜ୍,"{'minimal': 'ଡିଜିଟାଲ୍ ହ୍ୟୁମାନିଟିଜ୍', 'comparative': 'ଡିଜିଟଲ ମାନବ ବିଜ୍ଞାନ', 'expert_persona': 'ଡିଜିଟାଲ୍ ହ୍ୟୁମାନିଟିଜ୍', 'contextual': 'ଡିଜିଟାଲ ମାନବିକ ବିଜ୍ୱାନ', 'native_rationale': 'ଡିଜିଟାଲ ହ୍ୟୁମାନିଟିଜ୍'}",False,Digital Humanities,or,Oriya,Indo-Iranian,OpenAI,False
5,3,0.6,ଡିଜିଟାଲ ମାନବିକୀ,"{'minimal': 'ଡିଜିଟାଲ ମାନବିକୀ', 'comparative': 'ଡିଜିଟାଲ୍ ମାନବିକୀ', 'expert_persona': 'ଡିଜିଟାଲ ମାନବିକୀ', 'contextual': 'ଡିଜିଟାଲ୍ ମାନବିକୀ', 'native_rationale': 'ଡିଜିଟାଲ ମାନବିକୀ'}",False,Digital Humanities,or,Oriya,Indo-Iranian,Claude,False
5,5,1.0,ଡିଜିଟାଲ୍ ମାନବିକୀ,"{'minimal': 'ଡିଜିଟାଲ୍ ମାନବିକୀ', 'comparative': 'ଡିଜିଟାଲ୍ ମାନବିକୀ', 'expert_persona': 'ଡିଜିଟାଲ୍ ମାନବିକୀ', 'contextual': 'ଡିଜିଟାଲ୍ ମାନବିକୀ', 'native_rationale': 'ଡିଜିଟାଲ୍ ମାନବିକୀ'}",True,Digital Humanities,or,Oriya,Indo-Iranian,Gemini,False
1,1,1.0,ଡିଜିଟଲ ବୁଦ୍ଧ ଶାସ୍ତ୍ର,{'comparative': 'ଡିଜିଟଲ ବୁଦ୍ଧ ଶାସ୍ତ୍ର'},True,Digital Humanities,or,Oriya,Indo-Iranian,First Ollama,False
5,1,0.2,ডিজিটাল মানবীয়,"{'minimal': 'ডিজিটাল মানবীয়', 'comparative': 'ଡିଜିଟଲ ବୁଦ୍ଧ ଶାସ୍ତ୍ର', 'expert_persona': 'ডিজিটাল মਾਨਵ ਬੁੱਧ', 'contextual': 'Digital Samparka Sahityika', 'native_rationale': ' ଡିଜିଟ୍\u200c ମ୍ୟାନେସ ଆର୍ଟ ଏଣ୍ଡ ସାଇଁସ '}",False,Digital Humanities,or,Oriya,Indo-Iranian,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,rm,Romansh,Romance,Wikipedia,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,rm,Romansh,Romance,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,rm,Romansh,Romance,EasyNMT,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,rm,Romansh,Romance,Lingvanex,True
5,2,0.4,Umanisticas digitalas,"{'minimal': 'Umanisticas digitalas', 'comparative': 'Umanisticas digitalas', 'expert_persona': 'Umanistica Digitala', 'contextual': 'Umans digitalas', 'native_rationale': 'Humanitads Digitals'}",False,Digital Humanities,rm,Romansh,Romance,OpenAI,False
5,3,0.6,Scienzas umanas digitalas,"{'minimal': 'Umanistitga digitala', 'comparative': 'Scienzas umanas digitalas', 'expert_persona': 'Scienzas umanas digitalas', 'contextual': 'Scienzas umanas digitalas', 'native_rationale': 'Scienzas Digitalas Umanas'}",False,Digital Humanities,rm,Romansh,Romance,Claude,False
5,4,0.8,Umanitads Digitalas,"{'minimal': 'Umanitads Digitalas', 'comparative': 'Umanitads digitalas', 'expert_persona': 'Umanitads Digitalas', 'contextual': 'Umanitads Digitalas', 'native_rationale': 'Umanitads Digitalas'}",True,Digital Humanities,rm,Romansh,Romance,Gemini,False
1,1,1.0,Umanitad digitalas,{'comparative': 'Umanitad digitalas'},True,Digital Humanities,rm,Romansh,Romance,First Ollama,False
4,2,0.5,Umanitads digitalas,"{'minimal': 'Umanitads digitalas', 'comparative': 'Umanitad digitalas', 'expert_persona': 'Scienzas digitalas da las uminas', 'contextual': 'Umanitads digitalas'}",False,Digital Humanities,rm,Romansh,Romance,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,aa,Afar,Afro-Asiatic,Wikipedia,True
5,5,1.0,Xiyitaal Sehdaytiino,"{'minimal': 'Xiyitaal Sehdaytiino', 'comparative': 'Xiyitaal Sehdaytiino', 'expert_persona': 'Xiyitaal Sehdaytiino', 'contextual': 'Xiyitaal Sehdaytiino', 'native_rationale': 'Xiyitaal Sehdaytiino'}",True,Digital Humanities,aa,Afar,Afro-Asiatic,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,aa,Afar,Afro-Asiatic,EasyNMT,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,aa,Afar,Afro-Asiatic,Lingvanex,True
5,1,0.2,Cilmi Digiritalleekka,"{'minimal': 'Cilmi Digiritalleekka', 'comparative': 'Dijiitaalta Assuitiino', 'expert_persona': 'Ciladaan maachi baytiin-eebbire', 'contextual': 'Saymaak alihin lujjoo', 'native_rationale': 'Saytu Qafar'}",False,Digital Humanities,aa,Afar,Afro-Asiatic,OpenAI,False
5,1,0.2,Dijital Insaanummataak,"{'minimal': 'Dijital Insaanummataak', 'comparative': 'Dijiitaalta Insaaniino', 'expert_persona': 'Dijitaal Insiinitte', 'contextual': 'Dijital Insan Cilmuk', 'native_rationale': 'Dijital Insanitih'}",False,Digital Humanities,aa,Afar,Afro-Asiatic,Claude,False
5,1,0.2,Diigital Baaxaa,"{'minimal': 'Diigital Baaxaa', 'comparative': 'Dijiitaalta Insaaniino', 'expert_persona': 'Diigital Baaxó-Numu', 'contextual': 'Diijitaali Insaaniyat', 'native_rationale': 'Diigital Baaxó'}",False,Digital Humanities,aa,Afar,Afro-Asiatic,Gemini,False
1,1,1.0,Digiitalaa Ahmuutani,{'comparative': 'Digiitalaa Ahmuutani'},True,Digital Humanities,aa,Afar,Afro-Asiatic,First Ollama,False
5,1,0.2,Daalloolka Daacad,"{'minimal': 'Daalloolka Daacad', 'comparative': 'Digiitalaa Ahmuutani', 'expert_persona': 'Bilbilinta Kalaayo', 'contextual': 'Maktabka Digital', 'native_rationale': 'Bulbulka aadiska diyaar'}",False,Digital Humanities,aa,Afar,Afro-Asiatic,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,rn,Kirundi,African (Niger-Congo),Wikipedia,True
5,5,1.0,Ubumuntu bwa digitale,"{'minimal': 'Ubumuntu bwa digitale', 'comparative': 'Ubumuntu bwa digitale', 'expert_persona': 'Ubumuntu bwa digitale', 'contextual': 'Ubumuntu bwa digitale', 'native_rationale': 'Ubumuntu bwa digitale'}",True,Digital Humanities,rn,Kirundi,African (Niger-Congo),Google Translate,True
5,5,1.0,Abantu b’intagondwa,"{'minimal': 'Abantu b’intagondwa', 'comparative': 'Abantu b’intagondwa', 'expert_persona': 'Abantu b’intagondwa', 'contextual': 'Abantu b’intagondwa', 'native_rationale': 'Abantu b’intagondwa'}",True,Digital Humanities,rn,Kirundi,African (Niger-Congo),EasyNMT,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,rn,Kirundi,African (Niger-Congo),Lingvanex,True
2,1,0.5,Imbonezamushinga za Digitali,"{'minimal': 'Imbonezamushinga za Digitali', 'comparative': 'Ubumenyamuntu bw’Ikoranabuhanga'}",False,Digital Humanities,rn,Kirundi,African (Niger-Congo),OpenAI,False
5,1,0.2,Ubumenyi bw'ikoranabuhanga bw'umubare,"{'minimal': ""Ubumenyi bw'ikoranabuhanga bw'umubare"", 'comparative': ""Ubumenyi bw'Ikiremwamuntu n'Ikoranabuhanga"", 'expert_persona': ""Ubumenyi bw'Ikiremwa-muntu bufatanya n'Ikoranabuhanga"", 'contextual': ""Ubumenyi bw'Ubuntu bwifashishije Ikoranabuhanga"", 'native_rationale': ""Ubumenyi bwa Sisitemu n'Umuco""}",False,Digital Humanities,rn,Kirundi,African (Niger-Congo),Claude,False
5,2,0.4,Ubumenyi bw'ikoranabuhanga mu bantu,"{'minimal': ""Ubumenyi bw'ikoranabuhanga mu bantu"", 'comparative': ""Ubumenyamuntu bw'Ikoranabuhanga"", 'expert_persona': ""Ubumenyi bw'Ikirenga bwo mu Gihe cya None bwifashisha Ikoranabuhanga"", 'contextual': ""Ubumenyi bw'Ikirenga bwo mu Bumenyi bwa none bw'Imibereho y'Abantu"", 'native_rationale': ""Ubumenyi bw'ikoranabuhanga mu bantu""}",False,Digital Humanities,rn,Kirundi,African (Niger-Congo),Gemini,False
1,1,1.0,Ubudatsi bwa Maboko,{'comparative': 'Ubudatsi bwa Maboko'},True,Digital Humanities,rn,Kirundi,African (Niger-Congo),First Ollama,False
5,1,0.2,Uburusi wa Digitali,"{'minimal': 'Uburusi wa Digitali', 'comparative': 'Ubudatsi bwa Maboko', 'expert_persona': 'Gatungo la Digitali', 'contextual': 'Kutumia Sanaa za Habari', 'native_rationale': 'Uhandisi wa Kimataifa'}",False,Digital Humanities,rn,Kirundi,African (Niger-Congo),Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,ur,Urdu,Indo-Iranian,Wikipedia,True
5,5,1.0,ڈیجیٹل ہیومینٹیز,"{'minimal': 'ڈیجیٹل ہیومینٹیز', 'comparative': 'ڈیجیٹل ہیومینٹیز', 'expert_persona': 'ڈیجیٹل ہیومینٹیز', 'contextual': 'ڈیجیٹل ہیومینٹیز', 'native_rationale': 'ڈیجیٹل ہیومینٹیز'}",True,Digital Humanities,ur,Urdu,Indo-Iranian,Google Translate,True
5,5,1.0,انسانی کمزوریوں کی وجہ سے,"{'minimal': 'انسانی کمزوریوں کی وجہ سے', 'comparative': 'انسانی کمزوریوں کی وجہ سے', 'expert_persona': 'انسانی کمزوریوں کی وجہ سے', 'contextual': 'انسانی کمزوریوں کی وجہ سے', 'native_rationale': 'انسانی کمزوریوں کی وجہ سے'}",True,Digital Humanities,ur,Urdu,Indo-Iranian,EasyNMT,True
